句子,喜歡,憤怒,難過,驚訝,害怕,無表情
才知道車外早已擠滿了看日出的遊客,0,0,0,0,0,1
我們擠在人群裡,0,0,0,0,0,1
靜靜等待日出,0,0,0,0,0,1
不久,0,0,0,0,0,1
東方天色漸漸明朗,0,0,0,0,0,1
層層浮雲的背後,0,0,0,0,0,1
透出紅紅的亮光,0,0,0,0,0,1
日出的奇景就要登場了,0,0,0,0,0,1
心裡又是興奮又是緊張,1,0,0,0,0,0
接著,0,0,0,0,0,1
看到天上的灰雲轉換成紫雲,0,0,0,0,0,1
紫雲又轉換成紅雲,0,0,0,0,0,1
紅雲漸漸變成橘色的雲,0,0,0,0,0,1
雲的四周閃耀著金光,0,0,0,0,0,1
就在這金光閃閃的浮雲背後,0,0,0,0,0,1
升起一個圓圓的火球,0,0,0,0,0,1
大家叫著：「太陽出來啦,0,0,0,0,0,1
」山的另一邊白雲湧起,0,0,0,0,0,1
像一堆堆的白雪,0,0,0,0,0,1
又像成群的綿羊,0,0,0,0,0,1
更像朵朵的浪花,0,0,0,0,0,1
這真是令人驚喜的景象,0,0,0,1,0,0
爸爸說：「這就是阿里山上有名的日出和雲海,0,0,0,0,0,1
現在你總算親眼看到了吧,0,0,0,0,0,1
兩個和尚從前有兩個和尚,0,0,0,0,0,1
一個和尚很有錢,0,0,0,0,0,1
另外一個和尚很窮,0,0,0,0,0,1
　有一天,0,0,0,0,0,1
這兩個和尚碰面了,0,0,0,0,0,1
窮和尚說：「我希望有機會到南海拜佛取經,0,0,0,0,0,1
」富和尚聽了,0,0,0,0,0,1
不敢相信,0,0,0,1,0,0
他搖搖頭說：「我也想去南海拜佛取經,0,0,0,0,0,1
可是你知道嗎,0,0,0,0,0,1
這麼遠的路,0,0,0,0,0,1
應該帶的東西很多,0,0,0,0,0,1
我還在準備中,0,0,0,0,0,1
你什麼都沒有,0,0,0,0,0,1
竟然要去南海拜佛取經,0,0,0,1,0,0
會被人笑的,0,0,0,0,0,1
」窮和尚說：「我想只要有決心,0,0,0,0,0,1
帶一個缽、一根木杖,0,0,0,0,0,1
就夠了,0,0,0,0,0,1
」他們分手以後,0,0,1,0,0,0
窮和尚就下定決心,0,0,0,0,0,1
只帶了缽和木杖,0,0,0,0,0,1
動身到南海去了,0,0,0,0,0,1
他靠著兩條腿,0,0,0,0,0,1
走過一條一條的路,0,0,0,0,0,1
爬過一座一座的山,0,0,0,0,0,1
努力的向前走,0,0,0,0,0,1
如果肚子餓了,0,0,0,0,0,1
就拿著缽,0,0,0,0,0,1
向一些居民化緣,0,0,0,0,0,1
要一些粗糙的食物吃,0,0,0,0,0,1
走累了,0,0,0,0,0,1
就到樹上或山洞裡休息,0,0,0,0,0,1
這樣走過千山萬水,0,0,0,0,0,1
經過千辛萬苦,0,0,0,0,0,1
終於皇天不負苦心人,0,0,0,0,0,1
一年後,0,0,0,0,0,1
窮和尚到了南海,0,0,0,0,0,1
取得一些經書回來了,0,0,0,0,0,1
而富和尚還在計畫,0,0,0,0,0,1
要如何去南海取經,0,0,0,0,0,1
借書星期五上完中文課,0,0,0,0,0,1
劉國強和吳文華到池邊去看鯉魚,0,0,0,0,0,1
劉國強說：「老師告訴我們,0,0,0,0,0,1
《安徒生童話》這本書裡有『國王的新衣』,0,0,0,0,0,1
這個故事內容很精彩,0,0,0,0,0,1
我很想看,0,0,0,0,0,1
可惜我沒有這本書,0,0,0,0,0,1
」吳文華說：「我有一本《安徒生童話》,0,0,0,0,0,1
明天上午你到我家來玩,0,0,0,0,0,1
順便把書帶回去看,0,0,0,0,0,1
好不好,0,0,0,0,0,1
」劉國強聽了,0,0,0,0,0,1
很高興的答應了,1,0,0,0,0,0
第二天早上,0,0,0,0,0,1
劉國強來到吳文華的家,0,0,0,0,0,1
開門的卻是文華的媽媽,0,0,0,0,0,1
吳媽媽說：「文華跟爸爸去機場接朋友了,0,0,0,0,0,1
他留了便條給你,0,0,0,0,0,1
你進來看吧,0,0,0,0,0,1
」便條上寫著：國強學兄：很抱歉,0,0,0,0,0,1
我臨時決定跟爸爸去機場接香港來的姨媽,0,0,0,0,0,1
沒能在家等你,0,0,0,0,0,1
請你把《安徒生童話》帶回去慢慢看吧,0,0,0,0,0,1
文華 留9 : 00劉國強看了,0,0,0,0,0,1
就跟吳伯母說：「這是我向文華借的書,0,0,0,0,0,1
我帶回家去看,0,0,0,0,0,1
看完了,0,0,0,0,0,1
我會帶到學校去還他,0,0,0,0,0,1
」吳伯母微笑著說：「你為什麼不留幾個字,1,0,0,0,0,0
讓他知道你來過了呢,0,0,0,0,0,1
」於是劉國強寫了下面的便條：文華學兄：《安徒生童話》我拿走了,0,0,0,0,0,1
書看完了,0,0,0,0,0,1
我會帶到學校去還給你,0,0,0,0,0,1
謝謝,0,0,0,0,0,1
國強 留9 : 40,0,0,0,0,0,1
爺爺的軍裝照片有一天爺爺在整理抽屜裡的照片,0,0,0,0,0,1
小雲好奇的靠近爺爺身邊,0,0,0,0,0,1
看到許多照片都已經變黃了,0,0,0,0,0,1
照片裡的人也都模模糊糊的,0,0,0,0,0,1
不太清楚,0,0,0,0,0,1
可是爺爺看照片,0,0,0,0,0,1
看得很仔細,0,0,0,0,0,1
有時一張照片可以看很久,0,0,0,0,0,1
好像掉進了回憶的深坑裡,0,0,0,0,0,1
小雲看到一張穿著軍裝的照片,0,0,0,0,0,1
忍不住問：「爺爺,0,0,0,0,0,1
這照片上的人是你嗎,0,0,0,0,0,1
很帥呢,0,0,0,0,0,1
」爺爺得意的說：「當然是啊,0,0,0,0,0,1
這是我二十九歲的相片,0,0,0,0,0,1
」「爺爺為什麼穿軍裝呢,0,0,0,0,0,1
」爺爺說：「那年共產黨和國民黨打仗,0,0,0,0,0,1
我們只好從家鄉逃出來,0,0,0,0,0,1
後來在李彌將軍領導下,0,0,0,0,0,1
我們組了一支游擊隊,0,0,0,0,0,1
我就是游擊隊的隊長,0,0,0,0,0,1
」「爺爺你真神氣,0,0,0,0,0,1
後來呢,0,0,0,0,0,1
」「後來戰爭結束了,0,0,0,0,0,1
有人回去台灣,0,0,0,0,0,1
有人就留在這裡,0,0,0,0,0,1
留在這裡的軍人,0,0,0,0,0,1
又和泰國軍隊合作打敗了在泰國境內的共軍,0,0,0,0,0,1
泰國才可以平靜,0,0,0,0,0,1
泰皇感謝我們的合作,0,0,0,0,0,1
也給我們土地,0,0,0,0,0,1
讓我們安定的在這裡生活,0,0,0,0,0,1
」小雲點點頭,0,0,0,0,0,1
好像聽懂了,0,0,0,0,0,1
她又接著問：「打仗很好玩嗎,0,0,0,0,0,1
」爺爺收起笑臉,0,0,0,0,0,1
很認真的說：「戰爭很可怕,0,0,0,0,1,0
我不希望再有戰爭,0,0,0,0,0,1
有價值的想法當我們發現了問題,0,0,0,0,0,1
如果能夠認真去想法子解決,0,0,0,0,0,1
不輕易放棄,0,0,0,0,0,1
往往就能夠想出一些辦法來,0,0,0,0,0,1
畢昇和金納的故,0,0,0,0,0,1
就是兩個很好的例子,0,0,0,0,0,1
畢昇是中國古代的發明家,0,0,0,0,0,1
當時他看到書本的印刷,0,0,0,0,0,1
用的都是雕版的方法,0,0,0,0,0,1
一頁書,0,0,0,0,0,1
刻一塊板,0,0,0,0,0,1
所費的工夫很大,0,0,0,0,0,1
這種雕版的方法,0,0,0,0,0,1
同樣的一個字出現十次,0,0,0,0,0,1
就要刻十遍,0,0,0,0,0,1
他想：既然是同一個字,0,0,0,0,0,1
為什麼要刻這麼多次呢,0,0,0,0,0,1
他日夜不停的想著這個問題,0,0,0,0,0,1
終於想出了「活字排版」的方法來,0,0,0,0,0,1
 他的想法,0,0,0,0,0,1
造成了印刷術的進步,0,0,0,0,0,1
金納是十八世紀英國的一位醫生,0,0,0,0,0,1
他看到許多可愛的小孩子,0,0,0,0,0,1
因為感染天花,0,0,0,0,0,1
喪失了生命,0,0,1,0,0,0
許多母親因為失去孩子日夜啼哭,0,0,1,0,0,0
他想,0,0,0,0,0,1
天花真是可怕的殺手,0,0,0,0,1,0
難道我們沒有法子救孩子嗎,0,0,0,0,0,1
他不停想這個問題,0,0,0,0,0,1
不肯放棄,0,0,0,0,0,1
後來,0,0,0,0,0,1
他注意到農場裡擠牛奶的女工,0,0,0,0,0,1
因為感染了牛痘,0,0,0,0,0,1
都不會出天花,0,0,0,0,0,1
才找到了種牛痘,0,0,0,0,0,1
預防天花的方法,0,0,0,0,0,1
他的發明,0,0,0,0,0,1
使全世界的孩子都能平平安安的長大,0,0,0,0,0,1
畢昇和金納都是從一個小小的想法開始,0,0,0,0,0,1
他們的想法,0,0,0,0,0,1
造成了文明的進步,0,0,0,0,0,1
增進了人類的幸福,1,0,0,0,0,0
大河和大海那一年,0,0,0,0,0,1
雨水特別多,0,0,0,0,0,1
山上千百條溪水,0,0,0,0,0,1
流進小河,0,0,0,0,0,1
千百條小河水,0,0,0,0,0,1
流啊流,0,0,0,0,0,1
流進大河,0,0,0,0,0,1
那突然湧進的大河水,0,0,0,0,0,1
是無法阻擋的大河水,0,0,0,0,0,1
大河水淹沒了兩岸,0,0,0,0,0,1
大河水淹沒了平原,0,0,0,0,0,1
大河變得氣象宏偉,0,0,0,0,0,1
那淹沒平原的大河,0,0,0,0,0,1
氣象宏偉,0,0,0,0,0,1
大河愉快的唱歌,1,0,0,0,0,0
歌頌自己是條大河,0,0,0,0,0,1
大河不停的唱歌,0,0,0,0,0,1
唱到滔滔滾滾的海口,0,0,0,0,0,1
一眼看到大海,0,0,0,0,0,1
大海,0,0,0,0,0,1
那無邊無際的大海,0,0,0,0,0,1
大河嚇得閉上口,0,0,0,0,1,0
大河變得格外謙卑,0,0,0,0,0,1
大海,0,0,0,0,0,1
你讓我開了眼界,0,0,0,0,0,1
我太渺小了,0,0,0,0,0,1
根本不能跟你相比,0,0,0,0,0,1
你好像大象,0,0,0,0,0,1
我只是小螞蟻,0,0,0,0,0,1
大海客氣的說：你這麼謙虛,0,0,0,0,0,1
真是我的好兄弟,0,0,0,0,0,1
我再大也大不過天地,0,0,0,0,0,1
誰大誰小,0,0,0,0,0,1
請不要放在心上,0,0,0,0,0,1
爬山抬起頭,0,0,0,0,0,1
挺起胸,0,0,0,0,0,1
看著山頭的白雲,0,0,0,0,0,1
仰望青青的天空,0,0,0,0,0,1
自己許下了諾言,0,0,0,0,0,1
我要做個小英雄,0,0,0,0,0,1
征服這座山,0,0,0,0,0,1
爬上最高峰,0,0,0,0,0,1
我意志高昂,0,0,0,0,0,1
全身充滿了力量,0,0,0,0,0,1
不管前途多麼艱難,0,0,0,0,0,1
也難不倒我的雙腿,0,0,0,0,0,1
我要向前行,0,0,0,0,0,1
絕不後退,0,0,0,0,0,1
走過一程又一程,0,0,0,0,0,1
我的力氣漸漸衰退,0,0,0,0,0,1
雙腳變得軟弱,0,0,0,0,0,1
滿臉都是汗水,0,0,0,0,0,1
爬山實在太累,0,0,0,0,0,1
心中有些後悔,0,0,1,0,0,0
回去吧,0,0,0,0,0,1
我要好好睡一睡,0,0,0,0,0,1
我不能忘了我的諾言,0,0,0,0,0,1
我要繼續前進,0,0,0,0,0,1
一直爬到山頂,0,0,0,0,0,1
讓山頂的岩石,0,0,0,0,0,1
為我的堅定作證,0,0,0,0,0,1
我要伸開我的雙臂,0,0,0,0,0,1
像展翅起飛的神鷹,0,0,0,0,0,1
在呼呼的大風中,0,0,0,0,0,1
對著大地高鳴,0,0,0,0,0,1
不迷路的鴿子一個春天的傍晚,0,0,0,0,0,1
天邊的彩霞紅得像火一樣,0,0,0,0,0,1
聰明的小鴿子安安和一群夥伴,0,0,0,0,0,1
跟平常一樣,0,0,0,0,0,1
被主人從籠子裡放出來,0,0,0,0,0,1
展開翅膀,0,0,0,0,0,1
練習飛行,0,0,0,0,0,1
安安一邊和大家一起飛翔,0,0,0,0,0,1
一邊忍不住望向天邊,0,0,0,0,0,1
心想：「那火紅天邊,0,0,0,0,0,1
到底有多遠呢,0,0,0,0,0,1
那裡說不定有許多美麗而且新奇的景物啊,0,0,0,0,0,1
」想著,0,0,0,0,0,1
想著,0,0,0,0,0,1
牠不知不覺就飛離了夥伴,0,0,0,0,0,1
天邊夕陽的美景,0,0,0,0,0,1
使牠更興奮的振動著翅膀,1,0,0,0,0,0
向彩霞飛去,0,0,0,0,0,1
天色漸漸暗了,0,0,0,0,0,1
前方火紅的顏色慢慢消失了,0,0,0,0,0,1
安安這才發現自己離家很遠,0,0,0,0,0,1
四周的一切都很陌生,0,0,0,0,0,1
牠停在一棵樹上,0,0,0,0,0,1
又餓又累,0,0,0,0,0,1
這時牠有些後悔,0,0,1,0,0,0
想著自己該怎麼辦呢,0,0,0,0,0,1
這時牠想起夥伴告訴牠的話,0,0,0,0,0,1
只要仔細觀察星星的位置,0,0,0,0,0,1
就可以知道自己現在在哪裡,0,0,0,0,0,1
安安鼓起勇氣,0,0,0,0,0,1
在空中轉了幾圈,0,0,0,0,0,1
牠小心翼翼的觀察星星以後,0,0,0,0,0,1
判斷回家的方向,0,0,0,0,0,1
就努力的往家的方向飛去,0,0,0,0,0,1
不知飛了多久,0,0,0,0,0,1
安安聽見夥伴們咕嚕咕嚕的叫聲,0,0,0,0,0,1
一陣一陣清楚的傳來,0,0,0,0,0,1
牠看見主人在屋頂上歡喜拍手的樣子,1,0,0,0,0,0
安安知道自己平安回到家了,0,0,0,0,0,1
代父從軍有一個村子裡,0,0,0,0,0,1
住著一戶姓花的人家,0,0,0,0,0,1
有一天,0,0,0,0,0,1
花老爺接到命令要去打仗,0,0,0,0,0,1
那時因為北方的敵人打過來,0,0,0,0,0,1
每一戶人家必須有一名男子去打仗,0,0,0,0,0,1
花老爺年紀大了,0,0,0,0,0,1
他的兒子年紀又小,0,0,0,0,0,1
誰上戰場打仗呢,0,0,0,0,0,1
花老爺每天都很擔心,0,0,0,0,0,1
不知道要怎麼辦才好,0,0,0,0,0,1
花老爺的女兒木蘭知道這件事,0,0,0,0,0,1
她決定代父從軍,0,0,0,0,0,1
她從小喜歡舞槍弄劍,1,0,0,0,0,0
功夫非常好,0,0,0,0,0,1
於是她女扮男裝,0,0,0,0,0,1
替父親從軍了,0,0,0,0,0,1
木蘭在軍中表現非常出色,0,0,0,0,0,1
又勇敢又聰明,0,0,0,0,0,1
所以常常打勝仗,0,0,0,0,0,1
有一次,0,0,0,0,0,1
軍中的元帥和敵軍交戰,0,0,0,0,0,1
元帥從馬上跌下來,0,0,0,0,0,1
在這時候,0,0,0,0,0,1
木蘭射出一箭,0,0,0,0,0,1
正好射中敵人,0,0,0,0,0,1
救了元帥,0,0,0,0,0,1
元帥非常感激,1,0,0,0,0,0
稱讚花木蘭是智勇雙全的好軍人,0,0,0,0,0,1
木蘭從軍十二年,0,0,0,0,0,1
最後把敵人打敗了,0,0,0,0,0,1
軍隊回國後,0,0,0,0,0,1
皇帝知道花木蘭英勇的戰績,0,0,0,0,0,1
要讓她做官,0,0,0,0,0,1
但木蘭對皇帝說：「我不想做官,0,0,0,0,0,1
只求皇上讓我回家跟家人團聚,0,0,0,0,0,1
」皇帝見她不願當官,0,0,0,0,0,1
便同意讓她回家,0,0,0,0,0,1
木蘭回家與家人團聚,0,0,0,0,0,1
花老爺一邊流淚一邊說：「木蘭,0,0,1,0,0,0
這十二年,0,0,0,0,0,1
真是辛苦妳了,0,0,0,0,0,1
」木蘭孝順父母,0,0,0,0,0,1
為人又勇敢的故事,0,0,0,0,0,1
就這樣流傳下來了,0,0,0,0,0,1
大自然的雕刻家大自然有兩位神奇的雕刻藝術家,0,0,0,0,0,1
那就是風和水,0,0,0,0,0,1
他們雕刻出許多奇岩怪石,0,0,0,0,0,1
為人間布置了大好風光,0,0,0,0,0,1
台灣的野柳海邊,0,0,0,0,0,1
每到風和日麗的假日,0,0,0,0,0,1
總有許多遊客來這裡觀賞美麗的景象,0,0,0,0,0,1
大家對這裡的仙女鞋、船形石等奇岩讚嘆不已,0,0,0,0,0,1
其中有一塊「女王頭」,0,0,0,0,0,1
最能吸引中外遊客的眼光,0,0,0,0,0,1
所有來這裡遊玩的人,0,0,0,0,0,1
都樂意和它合影,1,0,0,0,0,0
「女王頭」是大自然的風力雕刻出來的,0,0,0,0,0,1
側面看去,0,0,0,0,0,1
細細長長的脖子,0,0,0,0,0,1
好像一位女王戴著王冠,0,0,0,0,0,1
樣子很神氣,0,0,0,0,0,1
真是讓人印象深刻,0,0,0,0,0,1
又如：花蓮長虹橋附近,0,0,0,0,0,1
兩岸壁上有不少白色岩石崩落河中,0,0,0,0,0,1
經年累月受到河水不斷的沖擊,0,0,0,0,0,1
變得潔白如玉,0,0,0,0,0,1
這些大岩石的形狀奇特,0,0,0,0,0,1
有的像雞、鴨、虎,0,0,0,0,0,1
有的像仙、佛、人,0,0,0,0,0,1
這些都是大自然水刀雕刻出來的,0,0,0,0,0,1
遠觀近看,0,0,0,0,0,1
說像什麼就像什麼,0,0,0,0,0,1
最適合人們發揮想像力了,0,0,0,0,0,1
風和水這兩位神奇的雕刻家,0,0,0,0,0,1
天天都在創作岩石藝術,0,0,0,0,0,1
時間一久,0,0,0,0,0,1
又會有新的作品產生,0,0,0,0,0,1
不論是舊的或新的岩石作品,0,0,0,0,0,1
都是大自然帶給人類的藝術寶藏,0,0,0,0,0,1
天資與努力有的人天資高,0,0,0,0,0,1
有的人天資低,0,0,0,0,0,1
天資高的人,0,0,0,0,0,1
學得快,0,0,0,0,0,1
效果也高,0,0,0,0,0,1
容易成功,0,0,0,0,0,1
天資低的人,0,0,0,0,0,1
學習慢,0,0,0,0,0,1
得到的效果也差,0,0,0,0,0,1
比較不容易成功,0,0,0,0,0,1
有的人因為天資高就驕傲,0,0,0,0,0,1
不肯努力,0,0,0,0,0,1
有的人因為天資低,0,0,0,0,0,1
就不肯學習,0,0,0,0,0,1
這都是不對的,0,0,0,0,0,1
事實上,0,0,0,0,0,1
天資高低,0,0,0,0,0,1
並不能決定一個人的成就,0,0,0,0,0,1
主要的是看這個人努力不努力,0,0,0,0,0,1
愛迪生小時候並不聰明,0,0,0,0,0,1
有人認為他天資低,0,0,0,0,0,1
將來沒有什麼希望,0,0,0,0,0,1
可是愛迪生專心學習,0,0,0,0,0,1
努力研究,0,0,0,0,0,1
後來成了「發明大王」,0,0,0,0,0,1
國父 孫中山先生的天資高,0,0,0,0,0,1
他不但聰明,0,0,0,0,0,1
而且不斷努力,0,0,0,0,0,1
不怕挫折,0,0,0,0,0,1
所以才能推翻滿清,0,0,0,0,0,1
建造中華民國,0,0,0,0,0,1
希望把中華民國建造成富強安樂的國家,0,0,0,0,0,1
從這兩個例子可以證明：一個人只要努力,0,0,0,0,0,1
不管天資高不高,0,0,0,0,0,1
都會成功的,1,0,0,0,0,0
倘若我問你,0,0,0,0,0,1
最值得敬佩的是哪一種人,0,0,0,0,0,1
我想你一定會回答我：「我最敬佩的是天資低,0,0,0,0,0,1
卻肯努力的人,0,0,0,0,0,1
最可惜的是天資高,0,0,0,0,0,1
卻不肯努力的人,0,0,0,0,0,1
」你說是嗎,0,0,0,0,0,1
我讀一本書表哥來家裡玩,0,0,0,0,0,1
他送我一本《兒童詩集》,0,0,0,0,0,1
我看了好幾天,0,0,0,0,0,1
一直到今天下午才看完這本書,0,0,0,0,0,1
這本書是詩集,0,0,0,0,0,1
詩集就是把很多人寫的詩放在一起,0,0,0,0,0,1
所以這裡面有許多動人的詩篇,0,0,0,0,0,1
其中有幾首詩,0,0,0,0,0,1
我非常喜歡,1,0,0,0,0,0
印象最深刻的一首是「唱歌的小河」,0,0,0,0,0,1
詩是這樣寫的：小河很喜歡唱歌,1,0,0,0,0,0
一邊走,0,0,0,0,0,1
一邊唱,0,0,0,0,0,1
碰到了大石頭,0,0,0,0,0,1
歌聲更加嘹亮,0,0,0,0,0,1
從山上唱到海邊,0,0,0,0,0,1
一會兒也不休息,0,0,0,0,0,1
他喜歡走在高低不平的路上,1,0,0,0,0,0
不論白天夜晚,0,0,0,0,0,1
他總是張開嘴大聲唱,0,0,0,0,0,1
他說：在艱苦難走的道路上,0,0,0,0,0,1
唱出的歌聲更雄壯,0,0,0,0,0,1
這首詩,0,0,0,0,0,1
我讀了好幾遍,0,0,0,0,0,1
對於這條愛唱歌的小河,0,0,0,0,0,1
我不但喜歡它,1,0,0,0,0,0
也佩服它不怕艱難的精神,0,0,0,0,0,1
你看,0,0,0,0,0,1
它晝夜不休息,0,0,0,0,0,1
一直從山上唱到海邊,0,0,0,0,0,1
碰到石頭,0,0,0,0,0,1
它不但不害怕,0,0,0,0,0,1
反而唱得更嘹亮,0,0,0,0,0,1
這種不怕挫折的奮鬥精神,0,0,0,0,0,1
不管是求學也好,0,0,0,0,0,1
做人也好,0,0,0,0,0,1
都是我們的好榜樣,0,0,0,0,0,1
下次見到表哥,0,0,0,0,0,1
我要再次謝謝他,0,0,0,0,0,1
贈送我這本《兒童詩集》,0,0,0,0,0,1
給了我很多的啟示,0,0,0,0,0,1
三個和尚的故時間：很久以前地點：山上一座小廟,0,0,0,0,0,1
人物：胖和尚瘦和尚小和尚◎響起公雞叫聲,0,0,0,0,0,1
： 師弟,0,0,0,0,0,1
早,0,0,0,0,0,1
我去佛祖面前念經了,0,0,0,0,0,1
（輕快的聲音）： 工作真多啊,0,0,0,0,0,1
我得先下山去挑水,0,0,0,0,0,1
把水缸裝滿水之後,0,0,0,0,0,1
還要到菜園裡工作,0,0,0,0,0,1
　　（愁眉苦臉的走開）： 咦,0,0,1,0,0,0
師弟,0,0,0,0,0,1
今天怎麼沒水喝,0,0,0,0,0,1
也沒飯吃呢,0,0,0,0,0,1
（疑問的語氣）： 我們兩個人住在一起,0,0,0,0,0,1
為什麼是我挑水,0,0,0,0,0,1
是我煮飯呢,0,0,0,0,0,1
（抱怨的語氣）我們把工作分配一下,0,0,0,0,0,1
這樣就不累了,0,0,0,0,0,1
我們一起抬水吧,0,0,0,0,0,1
： 唉,0,0,0,0,0,1
我長得又瘦又小,0,0,0,0,0,1
跟你一起挑水,0,0,0,0,0,1
水桶都往我這邊滑動,0,0,0,0,0,1
我比你累,0,0,0,0,0,1
這不公平,0,0,0,0,0,1
（委屈的聲音）： 我長得胖,0,0,0,0,0,1
力氣大,0,0,0,0,0,1
挑水的工作就我來負責好了,0,0,0,0,0,1
： 好,0,0,0,0,0,1
煮飯我最拿手,0,0,0,0,0,1
就由我一手包辦,0,0,0,0,0,1
◎ 響起蟲叫聲,0,0,0,0,0,1
： 一轉眼,0,0,0,0,0,1
秋天已經來了,0,0,0,0,0,1
你看,0,0,0,0,0,1
山上樹木的葉子,0,0,0,0,0,1
有的變紅了,0,0,0,0,0,1
有的變黃了,0,0,0,0,0,1
真漂亮啊,0,0,0,0,0,1
（愉快的語氣）是啊,1,0,0,0,0,0
秋天好像一個魔術師,0,0,0,0,0,1
： 咦,0,0,0,0,0,1
師弟,0,0,0,0,0,1
你看,0,0,0,0,0,1
有一個年紀輕輕的和尚走到這裡來,0,0,0,0,0,1
： 兩位大師好,0,0,0,0,0,1
我聽說這裡環境清淨,0,0,0,0,0,1
我想在這裡修行,0,0,0,0,0,1
： 這裡不僅是修行的好地方,0,0,0,0,0,1
也是一個溫暖的家,0,0,0,0,0,1
你就留下來吧,0,0,0,0,0,1
（輕柔的聲音）： 太感謝了,1,0,0,0,0,0
我可以種出紫色的高麗菜,0,0,0,0,0,1
也可以種出甜美的絲瓜,0,0,0,0,0,1
： 哇,0,0,0,0,0,1
太好了,0,0,0,0,0,1
你種菜,0,0,0,0,0,1
他煮飯,0,0,0,0,0,1
我挑水,0,0,0,0,0,1
然後我們一起吃飯,0,0,0,0,0,1
一起念經,0,0,0,0,0,1
（快樂的語氣）◎音樂聲揚起—劇終,1,0,0,0,0,0
受人尊敬的泰皇蒲美蓬是泰國國王,0,0,0,0,0,1
他是一位多才多藝,0,0,0,0,0,1
而且受人民尊敬的國王,0,0,0,0,0,1
泰王平時喜歡拿著相機到處拍照,1,0,0,0,0,0
留下珍貴美麗的相片,0,0,0,0,0,1
他還可以彈奏各種樂器,0,0,0,0,0,1
吹奏出美妙好聽的歌曲,0,0,0,0,0,1
國王年輕時曾出國訪問,0,0,0,0,0,1
他看到先進國家的進步,0,0,0,0,0,1
對照泰國民眾普遍貧窮及缺少技能訓練,0,0,0,0,0,1
便下定決心,0,0,0,0,0,1
要讓國人都可以過好生活,0,0,0,0,0,1
於是他設立了許多技能訓練中心,0,0,0,0,0,1
他請了專家教人民種菜、種花,0,0,0,0,0,1
還教婦女做手工藝品,0,0,0,0,0,1
他希望每一個人都可以有一技之長,0,0,0,0,0,1
創造出更多的財富,0,0,0,0,0,1
他為了改善農人生活,0,0,0,0,0,1
到各個農村或偏遠的地區去考察,0,0,0,0,0,1
教人民種田灌溉的技能,0,0,0,0,0,1
並且改良稻種,0,0,0,0,0,1
讓泰國生長出更多的稻子,0,0,0,0,0,1
過去泰國北部種了很多罌粟,0,0,0,0,0,1
人們用它提煉成毒品,0,0,0,0,0,1
國王為了人民的健康,0,0,0,0,0,1
不讓人民吸毒,0,0,0,0,0,1
所以要求當地人不種罌粟,0,0,0,0,0,1
改種咖啡和鮮花,0,0,0,0,0,1
因為國王對人民的愛護,0,0,0,0,0,1
所以他也受到人民的愛戴,0,0,0,0,0,1
大家一起來運動晨光湧現,0,0,0,0,0,1
露珠清圓,0,0,0,0,0,1
清晨庭院做運動,0,0,0,0,0,1
伸手踢腿扭扭腰,0,0,0,0,0,1
金色陽光,0,0,0,0,0,1
照在動人的笑臉上,1,0,0,0,0,0
奶奶的青春在歡唱,1,0,0,0,0,0
白雲淡淡,0,0,0,0,0,1
好風和暢,0,0,0,0,0,1
清晨頂樓做運動,0,0,0,0,0,1
太極拳打一趟,0,0,0,0,0,1
徐徐和風,0,0,0,0,0,1
吹在飄動的銀髮上,0,0,0,0,0,1
爺爺的笑臉在閃亮,1,0,0,0,0,0
晨光湧現,0,0,0,0,0,1
露珠清圓,0,0,0,0,0,1
清晨公園做運動,0,0,0,0,0,1
拍手轉圈來跳舞,0,0,0,0,0,1
媽媽的神采在飛揚,1,0,0,0,0,0
白雲淡淡,0,0,0,0,0,1
好風和暢,0,0,0,0,0,1
清晨操場做運動,0,0,0,0,0,1
灌籃遠投顯身手,0,0,0,0,0,1
帥氣哥哥好健康,0,0,0,0,0,1
徐徐和風,0,0,0,0,0,1
吹在褐色肌膚上,0,0,0,0,0,1
哥哥的鬥志如鷹揚,0,0,0,0,0,1
猜謎語星期日下午,0,0,0,0,0,1
我們一家人聚集在客廳,0,0,0,0,0,1
吃著媽媽買回來的花生,0,0,0,0,0,1
媽媽一邊剝花生,0,0,0,0,0,1
一邊輕輕念著：「麻衣服,0,0,0,0,0,1
紅帳子,0,0,0,0,0,1
裡頭住著白胖子,0,0,0,0,0,1
你們猜猜,0,0,0,0,0,1
我說的是什麼,0,0,0,0,0,1
」大家你看我,0,0,0,0,0,1
我看你猜不出來,0,0,0,0,0,1
媽媽說：「這是一個很有趣的謎語,1,0,0,0,0,0
麻衣服就是花生的殼兒,0,0,0,0,0,1
紅帳子就是花生外面的薄膜,0,0,0,0,0,1
白胖子就是花生仁兒,0,0,0,0,0,1
