ID,article,que,rule,que_transfer,ans,ans_word
1099,華生_人1 非常_d1 疲倦_a1 就_d2 在_p1 自己_人2 的_uj1 小房_地1 間_f1 裡_f2 打瞌睡_事1,華生非常疲倦，就在自己的小房間裡做什麼事情,人1 + d1 + a1 + d2 + p1 + 人2 + uj1 + 地1 + f1 + f2 + 事1,人1 + d1 + a1 + d2 + p1 + 人2 + uj1 + 地1 + f1 + f2 + 什麼事情,事1,打瞌睡
1103,貝爾_人1 在_p1 另外_c1 一個_m1 房間_地1 研究_vn1 電路_物1,誰在另外一個房間研究電路,人1 + p1 + c1 + m1 + 地1 + vn1 + 物1,誰 + p1 + c1 + m1 + 地1 + vn1 + 物1,人1,貝爾
1105,卻_d1 不_d2 小心_n1 打翻_v1 了_ul1 桌上_地1 實驗_vn1 用_p1 的_uj1 藥水_物1,卻不小心打翻了桌上實驗用的什麼,d1 + d2 + n1 + v1 + ul1 + 地1 + vn1 + p1 + uj1 + 物1,d1 + d2 + n1 + v1 + ul1 + 地1 + vn1 + p1 + uj1 + 什麼,物1,藥水
1110,在_p1 另_r1 一個_m1 房間_n1 剛_d1 要_v1 睡覺_v2 的_uj1 華生_人1,在另一個房間剛要睡覺的誰,p1 + r1 + m1 + n1 + d1 + v1 + v2 + uj1 + 人1,p1 + r1 + m1 + n1 + d1 + v1 + v2 + uj1 + 誰,人1,華生
1111,聽到_v1 桌子_地1 上_f1 的_uj1 受話器_物1 傳來_v2 貝爾_人1 的_uj2 聲音_物2,聽到桌子上的什麼傳來貝爾的聲音,v1 + 地1 + f1 + uj1 + 物1 + v2 + 人1 + uj2 + 物2,v1 + 地1 + f1 + uj1 + 什麼 + v2 + 人1 + uj1 + 物2,物1,受話器
1112,聽到_v1 桌子_地1 上_f1 的_uj1 受話器_物1 傳來_v2 貝爾_人1 的_uj2 聲音_物2,聽到桌子上的受話器傳來誰的聲音,v1 + 地1 + f1 + uj1 + 物1 + v2 + 人1 + uj2 + 物2,v1 + 地1 + f1 + uj1 + 物1 + v2 + 誰 + uj1 + 物2,人1,貝爾
1113,聽到_v1 桌子_地1 上_f1 的_uj1 受話器_物1 傳來_v2 貝爾_人1 的_uj2 聲音_物2,聽到桌子上的受話器傳來貝爾的什麼,v1 + 地1 + f1 + uj1 + 物1 + v2 + 人1 + uj2 + 物2,v1 + 地1 + f1 + uj1 + uj1 + 物1 + v2 + 人1 + 什麼,物2,聲音
1117,也_d1 就是_d2 人類_人1 有_v1 了_ul1 第一架_m1 電話機_物1 的_uj1 日子_n1,也就是人類有了第一架什麼東西的日子,d1 + d2 + 人1 + v1 + ul1 + m1 + 物1 + uj1 + n1,d1 + d2 + 人1 + v1 + ul1 + m1 + 什麼東西 + uj1 + n1,物1,電話機
1118,古代_時1 秦國_地1 的_uj1 土地_地2 上有_v1 一條_m1 河_物1,何時秦國的土地上有一條河,時1 + 地1 + uj1 + 地2 + v1 + m1 + 物1,何時 + 地1 + uj1 + 地2 + v1 + m1 + 物1,時1,古代
1119,古代_時1 秦國_地1 的_uj1 土地_地2 上有_v1 一條_m1 河_物1,古代哪裡的土地上有一條河,時1 + 地1 + uj1 + 地2 + v1 + m1 + 物1,時1 + 哪裡 + uj1 + 地2 + v1 + m1 + 物1,地1,秦國
1120,古代_時1 秦國_地1 的_uj1 土地_地2 上有_v1 一條_m1 河_物1,古代秦國的土地上有一條什麼,時1 + 地1 + uj1 + 地2 + v1 + m1 + 物1,時1 + 地1 + uj1 + 地2 + v1 + m1 + 什麼,物1,河
1122,古代_時1 秦國_地1 的_uj1 土地_地2 上有_v1 一條_m1 河_物1 常常_d1 鬧_v2 水災_事1,古代哪裡的土地上有一條河，常常鬧水災,時1 + 地1 + uj1 + 地2 + v1 + m1 + 物1 + d1 + v2 + 事1,時1 + 哪裡 + uj1 + 地2 + v1 + m1 + 物1 + d1 + v2 + 事1,地1,秦國
1123,古代_時1 秦國_地1 的_uj1 土地_地2 上有_v1 一條_m1 河_物1 常常_d1 鬧_v2 水災_事1,古代秦國的土地上有一條什麼，常常鬧水災,時1 + 地1 + uj1 + 地2 + v1 + m1 + 物1 + d1 + v2 + 事1,時1 + 地1 + uj1 + 地2 + v1 + m1 + 什麼 + d1 + v2 + 事1,物1,河
1124,古代_時1 秦國_地1 的_uj1 土地_地2 上有_v1 一條_m1 河_物1 常常_d1 鬧_v2 水災_事1,古代秦國的土地上有一條河，常常發生什麼事情,時1 + 地1 + uj1 + 地2 + v1 + m1 + 物1 + d1 + v2 + 事1,時1 + 地1 + uj1 + 地2 + v1 + m1 + 物1 + d1 + 什麼事情,事1,水災
1125,常常_d1 鬧_v1 水災_事1,常常發生什麼事情,d1 + v1 + 事1,d1 + 什麼事情,事1,水災
1126,淹沒_v1 了_ul1 附近_f1 的_uj1 農田_物1 和_c1 房屋_物2,淹沒了附近的什麼和房屋,v1 + ul1 + f1 + uj1 + 物1 + c1 + 物2,v1 + ul1 + f1 + uj1 + 什麼 + c1 + 物2,物1,農田
1127,淹沒_v1 了_ul1 附近_f1 的_uj1 農田_物1 和_c1 房屋_物2,淹沒了附近的農田和什麼,v1 + ul1 + f1 + uj1 + 物1 + c1 + 物2,v1 + ul1 + f1 + uj1 + 物1 + c1 + 什麼,物2,房屋
1129,當地_s1 的_uj1 居民_人1 受到_v1 很大_a1 的_uj2 損失_n1,當地的誰受到很大的損失,s1 + uj1 + 人1 + v1 + a1 + uj2 + n1,s1 + uj1 + 誰 + v1 + a1 + uj1 + n1,人1,居民
1131,秦王_人1 很_d1 著急_a1,誰很著急,人1 + d1 + a1,誰 + d1 + a1,人1,秦王
1135,後_nr1 來_v1 找到_v2 了_ul1 李冰_人1,後來找到了誰,nr1 + v1 + v2 + ul1 + 人1,nr1 + v1 + v2 + ul1 + 誰,人1,李冰
1136,便_d1 派_v1 他_人1 去_v2 治水_事1,便派誰去治水,d1 + v1 + 人1 + v2 + 事1,d1 + v1 + 誰 + v2 + 事1,人1,他
1137,便_d1 派_v1 他_人1 去_v2 治水_事1,便派他去做什麼事情,d1 + v1 + 人1 + v2 + 事1,d1 + v1 + 人1 + v2 + 什麼事情,事1,治水
1141,李冰_人1 先_d1 仔細_ad1 察看_v1 這條_mq1 河流_物1 的_uj1 水道_物2,誰先仔細查看這條河流的水道,人1 + d1 + ad1 + v1 + mq1 + 物1 + uj1 + 物2,誰 + d1 + ad1 + mq1 + 物1 + uj1 + 物2,人1,李冰
1142,李冰_人1 先_d1 仔細_ad1 察看_v1 這條_mq1 河流_物1 的_uj1 水道_物2,李冰先仔細查看這條河流的什麼,人1 + d1 + ad1 + v1 + mq1 + 物1 + uj1 + 物2,人1 + d1 + ad1 + mq1 + 物1 + uj1 + 什麼,物1,河流
1143,再_d1 找出_v1 了_ul1 鬧水災_事1 的_uj1 原因_n1,再找出了什麼事情的原因,d1 + v1 + ul1 + 事1 + uj1 + n1,d1 + v1 + ul1 + 什麼事情 + uj1 + n1,事1,鬧水災
1144,原來_v1 河流_物1 是_v2 從_p1 高山_地1 上_f1 流下_v3 來_v4 的_uj1,原來什麼是從高山上留下來的,v1 + 物1 + v2 + p1 + 地1 + f1 + v3 + v4 + uj1,v1 + 什麼 + v2 + p1 + 地1 + f1 + v4 + uj1,物1,河流
1145,原來_v1 河流_物1 是_v2 從_p1 高山_地1 上_f1 流下_v3 來_v4 的_uj1,原來河流是從哪裡留下來的,v1 + 物1 + v2 + p1 + 地1 + f1 + v3 + v4 + uj1,v1 + 物1 + v2 + p1 + 哪裡 + v4 + uj1,地1,高山
1146,冬天_時1 山上_地1 積_v1 了_ul1 很多_m1 雪_物1,何時，山上積了很多雪,時1 + 地1 + v1 + ul1 + m1 + 物1,何時 + 地1 + v1 + ul1 + m1 + 物1,時1,冬天
1147,冬天_時1 山上_地1 積_v1 了_ul1 很多_m1 雪_物1,冬天，山上積了很多什麼,時1 + 地1 + v1 + ul1 + m1 + 物1,時1 + 地1 + v1 + ul1 + m1 + 什麼,物1,雪
1148,到_v1 了_ul1 夏天_時1 積雪_物1 變成_v2 了_ul2 水_n1 水_n2 往下流_n3,到了什麼時候，積雪便成了水，水往下流,v1 + ul1 + 時1 + 物1 + v2 + ul2 + n1 + n2 + n3,v1 + ul1 + 什麼時候 + 物1 + ul1 + n1 + n1 + n3,時1,夏天
1149,到_v1 了_ul1 夏天_時1 積雪_物1 變成_v2 了_ul2 水_n1 水_n2 往下流_n3,到了夏天，什麼便成了水，水往下流,v1 + ul1 + 時1 + 物1 + v2 + ul2 + n1 + n2 + n3,v1 + ul1 + 時1 + 什麼 + ul1 + n1 + n1 + n3,物1,積雪
1150,到_v1 了_ul1 夏天_時1 積雪_物1 變成_v2 了_ul2 水_n1,到了什麼時候，積雪便成了水,v1 + ul1 + 時1 + 物1 + v2 + ul2 + n1,v1 + ul1 + 什麼時候 + 物1 + ul1 + n1,時1,夏天
1151,到_v1 了_ul1 夏天_時1 積雪_物1 變成_v2 了_ul2 水_n1,到了夏天，什麼便成了水,v1 + ul1 + 時1 + 物1 + v2 + ul2 + n1,v1 + ul1 + 時1 + 什麼 + ul1 + n1,物1,積雪
1155,山下_地1 的_uj1 水道_物1 很窄_a1,哪裡的水道很窄,地1 + uj1 + 物1 + a1,哪裡 + uj1 + 物1 + a1,地1,山下
1156,李冰_人1 想出_v1 了_ul1 一個_m1 辦法_n1,誰想出了一個辦法,人1 + v1 + ul1 + m1 + n1,誰 + v1 + ul1 + m1 + n1,人1,李冰
1157,就是_d1 打通_v1 河邊_地1 的_uj1 一座_m1 小山_物1 再_d2 開_v2 一條_m2 新_a1 水道_物2,就是打通哪裡的一座小山，再開一條新水道,d1 + v1 + 地1 + uj1 + m1 + 物1 + d2 + v2 + m2 + a1 + 物2,d1 + v1 + 哪裡 + uj1 + m1 + 物1 + d2 + v2 + m2 + a1 + 物2,地1,河邊
1158,他_人1 在_p1 河中_地1 築起_v1 一道_m1 分水堤_物1 把_p2 河_物2 分成_v2 兩個_m2 水道_物3,誰在河中築起一道分水堤，把河分成兩個水道,人1 + p1 + 地1 + v1 + m1 + 物1 + p2 + 物2 + v2 + m2 + 物3,誰 + p1 + 地1 + v1 + m1 + 物1 + p2 + 物2 + v2 + m2 + 物3,人1,他
1159,他_人1 在_p1 河中_地1 築起_v1 一道_m1 分水堤_物1 把_p2 河_物2 分成_v2 兩個_m2 水道_物3,他在河中築起一道什麼東西，把河分成兩個水道,人1 + p1 + 地1 + v1 + m1 + 物1 + p2 + 物2 + v2 + m2 + 物3,人1 + p1 + 地1 + v1 + m1 + 什麼東西 + p2 + 物2 + v2 + m2 + 物3,物1,分水堤
1160,他_人1 在_p1 河中_地1 築起_v1 一道_m1 分水堤_物1 把_p2 河_物2 分成_v2 兩個_m2 水道_物3,他在河中築起一道分水堤，把什麼分成兩個水道,人1 + p1 + 地1 + v1 + m1 + 物1 + p2 + 物2 + v2 + m2 + 物3,人1 + p1 + 地1 + v1 + m1 + 物1 + p2 + 什麼 + v2 + m2 + 物3,物2,河
1161,平時_時1 水少_nr1 就_d1 走_v1 一條_m1 水道_物1,什麼時間水少，就走一條水道,時1 + nr1 + d1 + v1 + m1 + 物1,什麼 + nr1 + d1 + v1 + m1 + 物1,時1,平時
1162,遇到_v1 大水_物1 時_zg1 水_物2 自動_d1 往_p1 兩條_m1 水道_物3 流去_v2,遇到什麼時，水自動往兩條水道流去,v1 + 物1 + zg1 + 物2 + d1 + p1 + m1 + 物3 + v2,v1 + 什麼 + zg1 + 物2 + d1 + p1 + m1 + 物2 + v2,物1,大水
1163,遇到_v1 大水_物1 時_zg1 水_物2 自動_d1 往_p1 兩條_m1 水道_物3 流去_v2,遇到大水時，什麼自動往兩條水道流去,v1 + 物1 + zg1 + 物2 + d1 + p1 + m1 + 物3 + v2,v1 + 物1 + zg1 + 什麼 + d1 + p1 + m1 + 物2 + v2,物2,水
1164,有_v1 了_ul1 這_r1 兩條_m1 水道_物1 之_u1 後_nr1 就_d1 不_d2 再_d3 鬧_v2 水災_事1 了_ul2,有了這兩條什麼之後，就不再鬧水災了,v1 + ul1 + r1 + m1 + 物1 + u1 + nr1 + d1 + d2 + d3 + v2 + 事1 + ul2,v1 + ul1 + r1 + m1 + 什麼 + u1 + nr1 + d1 + d2 + d3 + v2 + 事1 + ul1,物1,水道
1165,有_v1 了_ul1 這_r1 兩條_m1 水道_物1 之_u1 後_nr1 就_d1 不_d2 再_d3 鬧_v2 水災_事1 了_ul2,有了這兩條水道之後，就不再發生什麼事情了,v1 + ul1 + r1 + m1 + 物1 + u1 + nr1 + d1 + d2 + d3 + v2 + 事1 + ul2,v1 + ul1 + r1 + m1 + 物1 + u1 + nr1 + d1 + d2 + d3 + 什麼事情 + ul1,事1,水災
1166,李冰_人1 教_v1 河流兩岸_地1 的_uj1 老百姓_人2 挖_v2 了_ul1 許多_m1 水溝_物1,誰教河流兩岸的老百姓，挖了許多水溝,人1 + v1 + 地1 + uj1 + 人2 + v2 + ul1 + m1 + 物1,誰 + v1 + 地1 + uj1 + 人2 + v2 + ul1 + m1 + 物1,人1,李冰
1167,李冰_人1 教_v1 河流兩岸_地1 的_uj1 老百姓_人2 挖_v2 了_ul1 許多_m1 水溝_物1,李冰教河流兩岸的誰，挖了許多水溝,人1 + v1 + 地1 + uj1 + 人2 + v2 + ul1 + m1 + 物1,人1 + v1 + 地1 + uj1 + 誰 + v2 + ul1 + m1 + 物1,人2,老百姓
1168,李冰_人1 教_v1 河流兩岸_地1 的_uj1 老百姓_人2 挖_v2 了_ul1 許多_m1 水溝_物1,李冰教河流兩岸的老百姓，挖了許多什麼,人1 + v1 + 地1 + uj1 + 人2 + v2 + ul1 + m1 + 物1,人1 + v1 + 地1 + uj1 + 人2 + v2 + ul1 + m1 + 什麼,物1,水溝
1169,把_p1 水_物1 引到_v1 田裡_地1 使_v2 荒地_物2 變成_v3 農田_物3,把什麼引到田裡，使荒地變成農田,p1 + 物1 + v1 + 地1 + v2 + 物2 + v3 + 物3,p1 + 什麼 + v1 + 地1 + v2 + 物2 + v3 + 物3,物1,水
1170,把_p1 水_物1 引到_v1 田裡_地1 使_v2 荒地_物2 變成_v3 農田_物3,把水引到哪裡，使荒地變成農田,p1 + 物1 + v1 + 地1 + v2 + 物2 + v3 + 物3,p1 + 物1 + v1 + 哪裡 + v2 + 物2 + v3 + 物3,地1,田裡
1171,把_p1 水_物1 引到_v1 田裡_地1 使_v2 荒地_物2 變成_v3 農田_物3,把水引到田裡，使什麼變成農田,p1 + 物1 + v1 + 地1 + v2 + 物2 + v3 + 物3,p1 + 物1 + v1 + 地1 + v2 + 什麼 + v3 + 物3,物2,荒地
1172,把_p1 水_物1 引到_v1 田裡_地1 使_v2 荒地_物2 變成_v3 農田_物3,把水引到田裡，使荒地變成什麼,p1 + 物1 + v1 + 地1 + v2 + 物2 + v3 + 物3,p1 + 物1 + v1 + 地1 + v2 + 物2 + v3 + 什麼,物3,農田
1173,當地_s1 的_uj1 老百姓_人1 非_h1 常_d1 感激_v1 李冰_人2,當地的誰非常感謝李冰,s1 + uj1 + 人1 + h1 + d1 + v1 + 人2,s1 + uj1 + 誰 + h1 + d1 + 人2,人1,老百姓
1174,當地_s1 的_uj1 老百姓_人1 非_h1 常_d1 感激_v1 李冰_人2,當地的老百姓非常感謝誰,s1 + uj1 + 人1 + h1 + d1 + v1 + 人2,s1 + uj1 + 人1 + h1 + d1 + 誰,人2,李冰
1175,因為_c1 他_人1 整治_n1 河流_物1 解除_v1 了_ul1 大家_n2 的_uj1 痛苦_an1,因為誰整治河流，解除了大家的痛苦,c1 + 人1 + n1 + 物1 + v1 + ul1 + n2 + uj1 + an1,c1 + 誰 + n1 + 物1 + v1 + ul1 + n2 + uj1 + an1,人1,他
1176,因為_c1 他_人1 整治_n1 河流_物1 解除_v1 了_ul1 大家_n2 的_uj1 痛苦_an1,因為他整治什麼，解除了大家的痛苦,c1 + 人1 + n1 + 物1 + v1 + ul1 + n2 + uj1 + an1,c1 + 人1 + n1 + 什麼 + v1 + ul1 + n2 + uj1 + an1,物1,河流
